Date of Flight,Airline Identifier,Flight No.,Origin,Destination,DEP_DELAY,ARR_DELAY,Date of Flight_month,Date of Flight_weekday
08/28/2009,WN,470,MCO,PHL,2.9,2.533333333333333,8,Friday
08/28/2009,WN,2383,MCO,PVD,1.4666666666666666,1.1,8,Friday
08/28/2009,WN,1110,MCO,SDF,1.45,1.3666666666666667,8,Friday
08/28/2009,WN,1437,MDW,ALB,1.75,1.4666666666666666,8,Friday
08/28/2009,WN,3559,MDW,BHM,1.6166666666666667,1.4833333333333334,8,Friday
08/28/2009,WN,1033,MDW,BOS,1.3833333333333333,1.3833333333333333,8,Friday
08/28/2009,WN,587,MDW,FLL,2.1,1.95,8,Friday
08/28/2009,WN,757,MDW,LGA,3.4,2.833333333333333,8,Friday
08/28/2009,WN,303,MDW,MSP,1.15,1.0833333333333333,8,Friday
08/28/2009,WN,352,MDW,MSP,1.1666666666666667,1.1666666666666667,8,Friday
08/28/2009,WN,1857,MDW,PHL,1.8666666666666667,1.5333333333333334,8,Friday
08/28/2009,WN,1924,MHT,BWI,2.1666666666666665,2.2333333333333334,8,Friday
08/28/2009,WN,716,MHT,PHL,0.9166666666666666,1.1,8,Friday
08/28/2009,WN,2985,MHT,PHL,2.783333333333333,2.7,8,Friday
08/28/2009,WN,3420,MHT,PHL,1.3333333333333333,1.3333333333333333,8,Friday
08/28/2009,WN,665,MSP,MDW,1.05,1.2833333333333334,8,Friday
08/28/2009,WN,3473,MSY,HOU,1.3,1.2166666666666666,8,Friday
08/28/2009,WN,2120,OAK,ABQ,2.35,2.283333333333333,8,Friday
08/28/2009,WN,1589,ONT,OAK,1.2833333333333334,1.1833333333333331,8,Friday
08/28/2009,WN,3843,ORF,MCO,1.35,1.3333333333333333,8,Friday
08/28/2009,WN,464,PBI,BWI,0.5,1.15,8,Friday
08/28/2009,WN,1519,PHL,FLL,1.0166666666666666,1.15,8,Friday
08/28/2009,WN,2713,PHL,MCO,0.8166666666666667,1.05,8,Friday
08/28/2009,WN,2985,PHL,MCO,2.583333333333333,2.4,8,Friday
08/28/2009,WN,716,PHL,PIT,1.95,1.8333333333333333,8,Friday
08/28/2009,WN,2097,PHL,PIT,1.5833333333333333,1.8666666666666667,8,Friday
08/28/2009,WN,962,PHL,RDU,1.7333333333333334,1.4666666666666666,8,Friday
08/28/2009,WN,289,PHL,STL,2.9833333333333334,3.4166666666666665,8,Friday
08/28/2009,WN,3662,PHL,STL,1.2166666666666666,1.4,8,Friday
08/28/2009,WN,1944,PHL,TPA,1.4666666666666666,1.75,8,Friday
08/28/2009,WN,1294,PIT,BWI,1.8,1.8666666666666667,8,Friday
08/28/2009,WN,2097,PIT,MCO,1.8166666666666669,1.8,8,Friday
08/28/2009,WN,1519,PIT,PHL,1.2666666666666666,1.0166666666666666,8,Friday
08/28/2009,WN,887,PVD,BWI,1.8833333333333333,1.85,8,Friday
08/28/2009,WN,2296,PVD,MCO,1.35,1.4166666666666667,8,Friday
08/28/2009,WN,289,PVD,PHL,2.966666666666667,2.966666666666667,8,Friday
08/28/2009,WN,3662,PVD,PHL,1.2666666666666666,1.1833333333333331,8,Friday
08/28/2009,WN,3918,PVD,PHL,1.05,1.1333333333333333,8,Friday
08/28/2009,WN,2097,RDU,PHL,1.6833333333333331,1.7166666666666666,8,Friday
08/28/2009,WN,2093,RDU,TPA,1.2333333333333334,1.0666666666666669,8,Friday
08/28/2009,WN,1320,RSW,BWI,1.0,1.4833333333333334,8,Friday
08/28/2009,WN,1110,SDF,STL,1.3333333333333333,1.3,8,Friday
08/28/2009,WN,2175,SEA,BOI,1.1333333333333333,1.2,8,Friday
08/28/2009,WN,2120,SEA,OAK,2.283333333333333,2.2666666666666666,8,Friday
08/28/2009,WN,3435,SEA,SMF,1.9,1.6833333333333331,8,Friday
08/28/2009,WN,1437,SMF,MDW,1.9,1.9166666666666667,8,Friday
08/28/2009,WN,307,SMF,ONT,1.2333333333333334,1.3,8,Friday
08/28/2009,WN,3435,SMF,SAN,1.6666666666666667,1.55,8,Friday
08/28/2009,WN,3662,STL,DAL,1.4333333333333331,1.2666666666666666,8,Friday
08/28/2009,WN,1110,STL,HOU,1.1166666666666667,1.0666666666666669,8,Friday
08/28/2009,WN,289,STL,LAS,3.3833333333333333,3.033333333333333,8,Friday
08/28/2009,WN,3077,STL,LIT,1.0833333333333333,1.0333333333333334,8,Friday
08/28/2009,WN,2088,TPA,BNA,1.7166666666666666,1.5166666666666666,8,Friday
08/28/2009,WN,352,TPA,BWI,0.8333333333333334,1.0166666666666666,8,Friday
08/28/2009,WN,904,TPA,BWI,0.95,1.3666666666666667,8,Friday
08/28/2009,WN,1914,TPA,PHL,1.15,1.0666666666666669,8,Friday
08/28/2009,WN,1476,TUL,DAL,1.5166666666666666,1.3333333333333333,8,Friday
08/29/2009,WN,3462,AMA,DAL,1.8333333333333333,1.7833333333333334,8,Saturday
08/29/2009,WN,1733,AMA,DEN,2.583333333333333,2.433333333333333,8,Saturday
08/29/2009,WN,900,AUS,ELP,1.4833333333333334,1.3,8,Saturday
08/29/2009,WN,3180,BWI,MHT,2.0166666666666666,1.8833333333333333,8,Saturday
08/29/2009,WN,3462,DAL,HOU,1.65,1.5333333333333334,8,Saturday
08/29/2009,WN,3409,DAL,TUL,1.3,1.2166666666666666,8,Saturday
08/29/2009,WN,1733,DEN,SAN,2.533333333333333,2.216666666666667,8,Saturday
08/29/2009,WN,3462,HOU,HRL,1.5166666666666666,1.4166666666666667,8,Saturday
08/29/2009,WN,1062,LAS,PHX,1.2666666666666666,1.0333333333333334,8,Saturday
08/29/2009,WN,2706,PHL,PIT,1.2333333333333334,1.2833333333333334,8,Saturday
08/29/2009,WN,604,PHL,TPA,3.616666666666666,4.033333333333333,8,Saturday
08/29/2009,WN,1616,PHX,SLC,1.2666666666666666,1.0833333333333333,8,Saturday
08/29/2009,WN,2706,PIT,MDW,1.3166666666666669,1.2333333333333334,8,Saturday
08/29/2009,WN,2855,SAN,RNO,2.333333333333333,2.083333333333333,8,Saturday
08/29/2009,WN,1889,SAN,SJC,1.6666666666666667,1.4,8,Saturday
08/29/2009,WN,1062,SJC,LAS,1.3833333333333333,1.3166666666666669,8,Saturday
08/30/2009,WN,1624,DEN,MSY,1.8833333333333333,1.6166666666666667,8,Sunday
08/30/2009,WN,180,HOU,MAF,1.1833333333333331,1.0666666666666669,8,Sunday
08/30/2009,WN,835,LAS,BNA,1.15,1.1833333333333331,8,Sunday
08/30/2009,WN,3952,LAS,MDW,1.5166666666666666,1.25,8,Sunday
08/30/2009,WN,2025,LAS,SAN,2.1666666666666665,1.8833333333333333,8,Sunday
08/30/2009,WN,1947,LAX,ELP,2.083333333333333,1.8833333333333333,8,Sunday
08/30/2009,WN,1545,LAX,SFO,1.1666666666666667,1.4166666666666667,8,Sunday
08/30/2009,WN,3577,LAX,SFO,1.2833333333333334,1.4833333333333334,8,Sunday
08/30/2009,WN,692,LAX,SLC,1.1833333333333331,1.1,8,Sunday
08/30/2009,WN,1469,MSY,PHX,1.45,1.2,8,Sunday
08/30/2009,WN,3645,PHX,PDX,1.3166666666666669,1.2333333333333334,8,Sunday
08/30/2009,WN,211,PHX,SFO,1.45,1.6166666666666667,8,Sunday
08/30/2009,WN,424,SAN,LAS,1.9166666666666667,1.7166666666666666,8,Sunday
08/30/2009,WN,1413,SAN,MDW,4.783333333333333,4.616666666666666,8,Sunday
08/30/2009,WN,2194,SAN,SFO,0.95,1.15,8,Sunday
08/30/2009,WN,2291,SAN,SFO,1.1833333333333331,1.2833333333333334,8,Sunday
08/30/2009,WN,3952,SEA,SMF,1.8333333333333333,1.5166666666666666,8,Sunday
08/30/2009,WN,2378,SFO,LAS,1.35,1.1333333333333333,8,Sunday
08/30/2009,WN,204,SFO,LAX,1.5,1.3333333333333333,8,Sunday
08/30/2009,WN,2016,SFO,LAX,1.2333333333333334,2.95,8,Sunday
08/30/2009,WN,92,SFO,SAN,1.15,1.2333333333333334,8,Sunday
08/30/2009,WN,1274,SFO,SAN,4.15,4.116666666666666,8,Sunday
08/30/2009,WN,1319,SFO,SAN,1.15,1.0666666666666669,8,Sunday
08/30/2009,WN,692,SLC,DEN,1.0833333333333333,1.1,8,Sunday
08/30/2009,WN,3952,SMF,LAS,1.65,1.5333333333333334,8,Sunday
08/30/2009,WN,1914,TPA,PHL,1.5,1.3833333333333333,8,Sunday
08/31/2009,WN,668,ABQ,MDW,1.6,1.4166666666666667,8,Monday
08/31/2009,WN,877,AUS,DAL,1.5333333333333334,1.4666666666666666,8,Monday
08/31/2009,WN,3349,AUS,DAL,1.1166666666666667,1.0833333333333333,8,Monday
08/31/2009,WN,1648,BOI,PDX,1.55,1.25,8,Monday
08/31/2009,WN,877,DAL,MAF,1.3833333333333333,1.3166666666666669,8,Monday
08/31/2009,WN,915,DEN,LAS,1.1833333333333331,1.0166666666666666,8,Monday
08/31/2009,WN,580,DEN,MCI,1.7,1.5833333333333333,8,Monday
08/31/2009,WN,391,DEN,SFO,2.2333333333333334,2.1666666666666665,8,Monday
08/31/2009,WN,3536,LAS,GEG,1.7,1.45,8,Monday
08/31/2009,WN,2065,LAS,MCI,1.4166666666666667,1.4,8,Monday
08/31/2009,WN,605,LAS,PHL,2.1,1.75,8,Monday
08/31/2009,WN,1176,LAS,SFO,0.5,1.05,8,Monday
08/31/2009,WN,2100,LAS,SFO,2.066666666666667,1.8333333333333333,8,Monday
08/31/2009,WN,384,LAS,TUS,1.6,1.4833333333333334,8,Monday
08/31/2009,WN,384,LAX,LAS,1.7833333333333334,1.6333333333333333,8,Monday
08/31/2009,WN,605,LAX,LAS,1.9666666666666663,1.933333333333333,8,Monday
08/31/2009,WN,159,LAX,MCI,1.25,1.1,8,Monday
08/31/2009,WN,224,LAX,SFO,2.05,2.216666666666667,8,Monday
08/31/2009,WN,790,LAX,SFO,1.9,1.8,8,Monday
08/31/2009,WN,3448,MCI,ABQ,1.35,1.1,8,Monday
08/31/2009,WN,580,MCI,STL,1.5333333333333334,1.5,8,Monday
08/31/2009,WN,29,MCO,ISP,1.6666666666666667,1.5833333333333333,8,Monday
08/31/2009,WN,3595,MCO,PIT,1.5666666666666669,1.5166666666666666,8,Monday
08/31/2009,WN,321,MDW,DEN,1.5333333333333334,1.15,8,Monday
08/31/2009,WN,1630,MDW,IAD,1.2166666666666666,1.1833333333333331,8,Monday
08/31/2009,WN,1306,MDW,OMA,1.35,1.15,8,Monday
08/31/2009,WN,172,MDW,STL,2.033333333333333,1.8833333333333333,8,Monday
08/31/2009,WN,2120,OAK,ABQ,1.25,1.2833333333333334,8,Monday
08/31/2009,WN,1218,OAK,SAN,1.9,1.8333333333333333,8,Monday
08/31/2009,WN,3471,OAK,SAN,1.0166666666666666,1.55,8,Monday
08/31/2009,WN,3378,ONT,PHX,0.8166666666666667,1.1,8,Monday
08/31/2009,WN,2014,ONT,SMF,1.3833333333333333,1.2333333333333334,8,Monday
08/31/2009,WN,329,PDX,PHX,1.3666666666666667,1.3166666666666669,8,Monday
08/31/2009,WN,877,PHX,AUS,1.9833333333333327,1.7,8,Monday
08/31/2009,WN,3881,PHX,MHT,1.4333333333333331,1.3833333333333333,8,Monday
08/31/2009,WN,983,PHX,PHL,2.25,2.183333333333333,8,Monday
08/31/2009,WN,3378,PHX,SAT,1.0666666666666669,1.0166666666666666,8,Monday
08/31/2009,WN,1738,RNO,SJC,1.4833333333333334,1.4166666666666667,8,Monday
08/31/2009,WN,668,SAN,ABQ,1.6666666666666667,1.6166666666666667,8,Monday
08/31/2009,WN,3349,SAN,AUS,1.25,1.1833333333333331,8,Monday
08/31/2009,WN,580,SAN,DEN,1.7166666666666666,1.7166666666666666,8,Monday
08/31/2009,WN,1699,SAN,LAS,1.3333333333333333,1.2166666666666666,8,Monday
08/31/2009,WN,2065,SAN,LAS,0.85,1.3166666666666669,8,Monday
08/31/2009,WN,1247,SAN,MDW,1.8333333333333333,1.8166666666666669,8,Monday
08/31/2009,WN,1131,SAN,OAK,1.5166666666666666,1.7166666666666666,8,Monday
08/31/2009,WN,179,SAN,PHX,0.9666666666666668,1.2166666666666666,8,Monday
08/31/2009,WN,1362,SAN,PHX,2.1666666666666665,2.1333333333333333,8,Monday
08/31/2009,WN,2044,SAN,PHX,1.45,1.45,8,Monday
08/31/2009,WN,3781,SAN,SAT,0.7666666666666667,1.0166666666666666,8,Monday
08/31/2009,WN,1418,SAN,SFO,2.033333333333333,2.083333333333333,8,Monday
08/31/2009,WN,1392,SAN,SJC,0.8166666666666667,1.05,8,Monday
08/31/2009,WN,1840,SAN,SJC,1.3166666666666669,1.3166666666666669,8,Monday
08/31/2009,WN,252,SAN,SMF,1.0,1.0333333333333334,8,Monday
08/31/2009,WN,1839,SAN,SMF,2.083333333333333,1.8166666666666669,8,Monday
08/31/2009,WN,3471,SAN,TUS,1.5166666666666666,1.7666666666666666,8,Monday
08/31/2009,WN,1083,SFO,DEN,1.3166666666666669,1.0833333333333333,8,Monday
08/31/2009,WN,3467,SFO,LAS,1.1166666666666667,1.0166666666666666,8,Monday
08/31/2009,WN,605,SFO,LAX,2.2333333333333334,2.0,8,Monday
08/31/2009,WN,646,SFO,LAX,1.6833333333333331,1.55,8,Monday
08/31/2009,WN,2187,SFO,LAX,1.95,1.85,8,Monday
08/31/2009,WN,3391,SFO,MDW,2.333333333333333,2.1,8,Monday
08/31/2009,WN,877,SFO,PHX,1.933333333333333,1.9833333333333327,8,Monday
08/31/2009,WN,1247,SFO,SAN,1.3166666666666669,1.8166666666666669,8,Monday
08/31/2009,WN,3349,SFO,SAN,0.3,1.2166666666666666,8,Monday
08/31/2009,WN,1927,SJC,ONT,1.3666666666666667,1.35,8,Monday
08/31/2009,WN,580,SJC,SAN,1.6166666666666667,1.6,8,Monday
08/31/2009,WN,668,SJC,SAN,0.6,1.5833333333333333,8,Monday
08/31/2009,WN,1738,SJC,SAN,1.4166666666666667,1.4333333333333331,8,Monday
08/31/2009,WN,2044,SJC,SAN,1.1333333333333333,1.0333333333333334,8,Monday
08/31/2009,WN,1648,SLC,BOI,1.8666666666666667,1.6666666666666667,8,Monday
08/31/2009,WN,1065,SLC,LAX,1.6833333333333331,1.5833333333333333,8,Monday
08/31/2009,WN,159,SMF,LAX,1.2666666666666666,1.3166666666666669,8,Monday
08/31/2009,WN,179,SMF,SAN,0.75,1.1833333333333331,8,Monday
08/31/2009,WN,1748,SNA,SFO,0.6,1.15,8,Monday
08/31/2009,WN,3425,STL,DEN,1.2333333333333334,1.1166666666666667,8,Monday
08/31/2009,WN,172,STL,TUL,1.7333333333333334,1.5333333333333334,8,Monday
08/31/2009,WN,3536,TUS,LAS,1.6833333333333331,1.65,8,Monday
08/31/2009,WN,1840,TUS,SAN,1.2666666666666666,1.2166666666666666,8,Monday
09/01/2009,WN,416,ABQ,PHX,1.6666666666666667,1.5,9,Tuesday
09/01/2009,WN,1978,AMA,DEN,1.3166666666666669,1.2333333333333334,9,Tuesday
09/01/2009,WN,2699,BNA,BWI,1.7,1.75,9,Tuesday
09/01/2009,WN,3459,BNA,BWI,1.1,1.1166666666666667,9,Tuesday
09/01/2009,WN,2640,BOI,PDX,1.3666666666666667,1.1833333333333331,9,Tuesday
09/01/2009,WN,817,BUF,TPA,1.3666666666666667,1.2666666666666666,9,Tuesday
09/01/2009,WN,730,BWI,BUF,1.2666666666666666,1.2833333333333334,9,Tuesday
09/01/2009,WN,567,BWI,CMH,1.1,1.1,9,Tuesday
09/01/2009,WN,777,BWI,DTW,1.0833333333333333,1.0666666666666669,9,Tuesday
09/01/2009,WN,3926,BWI,RDU,1.2166666666666666,1.15,9,Tuesday
09/01/2009,WN,207,DAL,TUL,2.05,2.0166666666666666,9,Tuesday
09/01/2009,WN,33,DEN,AMA,1.1833333333333331,1.1833333333333331,9,Tuesday
09/01/2009,WN,3820,DEN,FLL,1.6833333333333331,1.7666666666666666,9,Tuesday
09/01/2009,WN,1978,DEN,IND,1.3166666666666669,1.3333333333333333,9,Tuesday
09/01/2009,WN,625,DEN,SLC,1.3666666666666667,1.3166666666666669,9,Tuesday
09/01/2009,WN,2467,FLL,HOU,2.05,1.9833333333333327,9,Tuesday
09/01/2009,WN,395,FLL,JAX,1.0666666666666669,1.4166666666666667,9,Tuesday
09/01/2009,WN,2987,FLL,JAX,1.1,1.0333333333333334,9,Tuesday
09/01/2009,WN,207,FLL,MSY,2.216666666666667,2.3833333333333333,9,Tuesday
09/01/2009,WN,1593,FLL,PVD,2.3666666666666667,2.066666666666667,9,Tuesday
09/01/2009,WN,416,HOU,ABQ,1.9166666666666667,1.7333333333333334,9,Tuesday
09/01/2009,WN,12,HOU,DAL,1.4,1.3666666666666667,9,Tuesday
09/01/2009,WN,2467,HOU,OKC,2.0,1.8833333333333333,9,Tuesday
09/01/2009,WN,303,HOU,STL,1.3166666666666669,1.1,9,Tuesday
09/01/2009,WN,1978,IND,BWI,1.2666666666666666,1.1333333333333333,9,Tuesday
09/01/2009,WN,395,JAX,BWI,1.3833333333333333,1.2333333333333334,9,Tuesday
09/01/2009,WN,625,MCI,DEN,1.5333333333333334,1.4333333333333331,9,Tuesday
09/01/2009,WN,769,MCO,PHL,1.4166666666666667,1.15,9,Tuesday
09/01/2009,WN,1110,MCO,SDF,1.7333333333333334,1.6,9,Tuesday
09/01/2009,WN,2136,MDW,PHL,1.4333333333333331,1.6166666666666667,9,Tuesday
09/01/2009,WN,207,MSY,DAL,2.2666666666666666,2.1333333333333333,9,Tuesday
09/01/2009,WN,730,PBI,BWI,1.0333333333333334,1.0333333333333334,9,Tuesday
09/01/2009,WN,2189,PDX,RNO,1.1333333333333333,1.0833333333333333,9,Tuesday
09/01/2009,WN,769,PHL,MHT,1.0166666666666666,1.4166666666666667,9,Tuesday
09/01/2009,WN,225,PHL,TPA,1.6833333333333331,1.5166666666666666,9,Tuesday
09/01/2009,WN,367,PHX,BWI,1.2166666666666666,1.0166666666666666,9,Tuesday
09/01/2009,WN,303,PHX,HOU,1.5,1.25,9,Tuesday
09/01/2009,WN,3354,PHX,LAS,1.5833333333333333,1.4,9,Tuesday
09/01/2009,WN,161,PHX,ONT,1.3,1.0166666666666666,9,Tuesday
09/01/2009,WN,1621,PHX,PIT,1.6333333333333333,1.4833333333333334,9,Tuesday
09/01/2009,WN,3405,PVD,MCO,0.9166666666666666,1.4,9,Tuesday
09/01/2009,WN,225,PVD,PHL,1.7,1.8,9,Tuesday
09/01/2009,WN,2189,RNO,LAS,1.0833333333333333,1.25,9,Tuesday
09/01/2009,WN,33,SAN,DEN,1.45,1.1166666666666667,9,Tuesday
09/01/2009,WN,923,SAN,SMF,1.3666666666666667,1.1,9,Tuesday
09/01/2009,WN,1110,SDF,STL,1.5166666666666666,1.55,9,Tuesday
09/01/2009,WN,2553,SEA,BOI,1.65,1.5333333333333334,9,Tuesday
09/01/2009,WN,625,SLC,GEG,1.15,1.0333333333333334,9,Tuesday
09/01/2009,WN,3354,STL,PHX,1.5166666666666666,1.45,9,Tuesday
09/01/2009,WN,904,TPA,BWI,1.3333333333333333,1.3666666666666667,9,Tuesday
09/01/2009,WN,1585,TPA,FLL,1.2,1.1333333333333333,9,Tuesday
09/01/2009,WN,208,TPA,MDW,1.2333333333333334,1.05,9,Tuesday
09/01/2009,WN,161,TPA,PHX,1.3833333333333333,1.3,9,Tuesday
09/02/2009,WN,563,BUF,BWI,1.3333333333333333,1.25,9,Wednesday
09/02/2009,WN,3346,BUF,BWI,2.683333333333333,2.55,9,Wednesday
09/02/2009,WN,3705,BUF,BWI,1.45,1.3333333333333333,9,Wednesday
09/02/2009,WN,3346,BWI,PBI,2.5,2.333333333333333,9,Wednesday
09/02/2009,WN,3705,BWI,TPA,1.3666666666666667,1.25,9,Wednesday
09/02/2009,WN,24,DAL,LBB,0.8,1.2,9,Wednesday
09/02/2009,WN,89,DEN,MCI,1.55,1.4,9,Wednesday
09/02/2009,WN,556,DEN,SFO,1.7833333333333334,1.5333333333333334,9,Wednesday
09/02/2009,WN,1129,FLL,TPA,1.1166666666666667,1.1333333333333333,9,Wednesday
09/02/2009,WN,1837,HOU,BNA,1.05,1.0333333333333334,9,Wednesday
09/02/2009,WN,180,HOU,MAF,1.85,1.8166666666666669,9,Wednesday
09/02/2009,WN,525,JAX,FLL,1.0666666666666669,1.1,9,Wednesday
09/02/2009,WN,2625,LAS,BUF,1.3,1.0166666666666666,9,Wednesday
09/02/2009,WN,3555,MDW,BNA,1.1166666666666667,1.0166666666666666,9,Wednesday
09/02/2009,WN,208,PBI,TPA,1.2333333333333334,1.2333333333333334,9,Wednesday
09/02/2009,WN,121,PHL,PBI,1.1833333333333331,1.2166666666666666,9,Wednesday
09/02/2009,WN,3466,PHX,OKC,1.3166666666666669,1.0833333333333333,9,Wednesday
09/02/2009,WN,3985,PHX,STL,1.5833333333333333,1.35,9,Wednesday
09/02/2009,WN,3659,RSW,MCO,1.2,1.0666666666666669,9,Wednesday
09/02/2009,WN,3678,SAN,SJC,1.45,1.3333333333333333,9,Wednesday
09/02/2009,WN,3466,SFO,PHX,1.4666666666666666,1.2666666666666666,9,Wednesday
09/02/2009,WN,1329,SJC,SNA,1.2333333333333334,1.1666666666666667,9,Wednesday
09/02/2009,WN,1929,SNA,SFO,1.1833333333333331,1.1166666666666667,9,Wednesday
09/02/2009,WN,777,STL,MCI,1.0666666666666669,1.1,9,Wednesday
09/02/2009,WN,751,STL,RSW,1.3166666666666669,1.3,9,Wednesday
09/02/2009,WN,208,TPA,MDW,1.1666666666666667,1.1333333333333333,9,Wednesday
09/02/2009,WN,1129,TPA,ORF,1.2,1.05,9,Wednesday
09/02/2009,WN,1914,TPA,PHL,2.533333333333333,2.083333333333333,9,Wednesday
09/03/2009,WN,2008,ABQ,LBB,1.1,1.1333333333333333,9,Thursday
09/03/2009,WN,3065,ALB,MCO,2.5166666666666666,2.45,9,Thursday
09/03/2009,WN,335,AUS,DAL,2.0166666666666666,2.083333333333333,9,Thursday
09/03/2009,WN,817,BUF,TPA,1.1,1.1833333333333331,9,Thursday
09/03/2009,WN,730,BWI,BUF,1.25,1.0833333333333333,9,Thursday
09/03/2009,WN,1238,BWI,CMH,1.4833333333333334,1.3166666666666669,9,Thursday
09/03/2009,WN,1485,DAL,OKC,1.3166666666666669,1.2333333333333334,9,Thursday
09/03/2009,WN,1867,DEN,OAK,1.75,1.5666666666666669,9,Thursday
09/03/2009,WN,856,DEN,PDX,2.083333333333333,1.6833333333333331,9,Thursday
09/03/2009,WN,1245,DEN,SLC,1.6833333333333331,1.5166666666666666,9,Thursday
09/03/2009,WN,2978,FLL,ALB,2.15,2.3,9,Thursday
09/03/2009,WN,2467,FLL,HOU,1.9666666666666663,1.75,9,Thursday
09/03/2009,WN,1600,FLL,ISP,1.4666666666666666,1.1833333333333331,9,Thursday
09/03/2009,WN,366,FLL,JAX,1.0666666666666669,1.3166666666666669,9,Thursday
09/03/2009,WN,494,FLL,TPA,0.8333333333333334,1.2,9,Thursday
09/03/2009,WN,58,HOU,DAL,0.2833333333333333,1.1,9,Thursday
09/03/2009,WN,2632,HOU,MDW,1.2333333333333334,1.05,9,Thursday
09/03/2009,WN,2467,HOU,OKC,1.8,1.7166666666666666,9,Thursday
09/03/2009,WN,2008,LAS,ABQ,1.2833333333333334,1.1666666666666667,9,Thursday
09/03/2009,WN,3439,LAS,BWI,0.9166666666666666,1.0166666666666666,9,Thursday
09/03/2009,WN,501,LAS,ISP,1.3166666666666669,1.0166666666666666,9,Thursday
09/03/2009,WN,731,LAS,PHX,0.8833333333333333,1.0333333333333334,9,Thursday
09/03/2009,WN,2350,LAS,STL,1.3666666666666667,1.15,9,Thursday
09/03/2009,WN,49,LIT,DAL,1.25,1.1,9,Thursday
09/03/2009,WN,1677,MCI,BNA,1.4666666666666666,1.4166666666666667,9,Thursday
09/03/2009,WN,1512,MCI,BWI,2.35,2.183333333333333,9,Thursday
09/03/2009,WN,3638,MCI,MDW,1.5,1.4333333333333331,9,Thursday
09/03/2009,WN,2088,MCI,SEA,3.216666666666667,2.966666666666667,9,Thursday
09/03/2009,WN,1238,MCO,BWI,1.7333333333333334,1.5166666666666666,9,Thursday
09/03/2009,WN,1245,MCO,DEN,1.7,1.7833333333333334,9,Thursday
09/03/2009,WN,1590,MCO,MCI,1.3666666666666667,1.4833333333333334,9,Thursday
09/03/2009,WN,3332,MCO,RDU,0.95,1.05,9,Thursday
09/03/2009,WN,348,MCO,STL,1.05,1.2,9,Thursday
09/03/2009,WN,677,MDW,BWI,1.75,1.4833333333333334,9,Thursday
09/03/2009,WN,2891,MDW,FLL,1.5333333333333334,1.7333333333333334,9,Thursday
09/03/2009,WN,295,MDW,IND,1.3833333333333333,1.2333333333333334,9,Thursday
09/03/2009,WN,3638,MDW,SDF,1.3333333333333333,1.3,9,Thursday
09/03/2009,WN,1786,OAK,HOU,2.2,1.8,9,Thursday
09/03/2009,WN,2644,OAK,ONT,1.2166666666666666,1.0666666666666669,9,Thursday
09/03/2009,WN,3638,OKC,MCI,1.4166666666666667,1.4,9,Thursday
09/03/2009,WN,161,ONT,SMF,1.7666666666666666,1.8166666666666669,9,Thursday
09/03/2009,WN,581,ONT,SMF,2.316666666666667,2.15,9,Thursday
09/03/2009,WN,730,PBI,BWI,1.25,1.0333333333333334,9,Thursday
09/03/2009,WN,453,PHL,MDW,1.0166666666666666,1.1,9,Thursday
09/03/2009,WN,3836,PHX,DEN,0.6333333333333333,1.6833333333333331,9,Thursday
09/03/2009,WN,2544,PHX,LAX,0.8166666666666667,1.85,9,Thursday
09/03/2009,WN,1512,PHX,MCI,2.433333333333333,2.2666666666666666,9,Thursday
09/03/2009,WN,452,PHX,OAK,0.8666666666666667,1.7833333333333334,9,Thursday
09/03/2009,WN,3638,PHX,OKC,1.4166666666666667,1.35,9,Thursday
09/03/2009,WN,69,PHX,ONT,0.75,1.7666666666666666,9,Thursday
09/03/2009,WN,161,PHX,ONT,1.8166666666666669,1.8166666666666669,9,Thursday
09/03/2009,WN,1497,PHX,SAN,0.1,1.0166666666666666,9,Thursday
09/03/2009,WN,3612,PHX,SEA,0.5333333333333333,1.1666666666666667,9,Thursday
09/03/2009,WN,502,PHX,SMF,0.8833333333333333,1.85,9,Thursday
09/03/2009,WN,494,PHX,SNA,1.1166666666666667,1.2833333333333334,9,Thursday
09/03/2009,WN,3332,RDU,BWI,1.05,1.0666666666666669,9,Thursday
09/03/2009,WN,88,RDU,PHL,1.4833333333333334,1.1,9,Thursday
09/03/2009,WN,335,SAN,AUS,2.15,2.1,9,Thursday
09/03/2009,WN,501,SAN,LAS,1.0333333333333334,1.15,9,Thursday
09/03/2009,WN,677,SAT,MDW,1.933333333333333,1.7666666666666666,9,Thursday
09/03/2009,WN,2175,SEA,BOI,3.05,3.0166666666666666,9,Thursday
09/03/2009,WN,335,SMF,SAN,2.2666666666666666,2.1166666666666667,9,Thursday
09/03/2009,WN,348,STL,MDW,1.2,1.15,9,Thursday
09/03/2009,WN,494,STL,PHX,1.2,1.1,9,Thursday
09/03/2009,WN,904,TPA,BWI,1.2833333333333334,1.1,9,Thursday
09/03/2009,WN,1513,TPA,FLL,0.26666666666666666,1.3333333333333333,9,Thursday
09/03/2009,WN,643,TPA,PBI,1.1666666666666667,1.1666666666666667,9,Thursday
09/03/2009,WN,161,TPA,PHX,1.8166666666666669,1.8166666666666669,9,Thursday
09/03/2009,WN,88,TPA,RDU,1.5166666666666666,1.4666666666666666,9,Thursday
09/03/2009,WN,494,TPA,STL,1.2333333333333334,1.0833333333333333,9,Thursday
09/04/2009,WN,2187,ABQ,HOU,1.6166666666666667,1.45,9,Friday
09/04/2009,WN,3383,ABQ,PHX,1.9833333333333327,1.7,9,Friday
